Accident_ID,Date,District,Location,Time,Vehicle_Type,Road_Type,Weather,Cause,Persons_Involved,Injured,Fatalities,Gender,Age,Helmet_Seatbelt,Police_Case,Damage_Cost (₹),Latitude,Longitude
TN-2023-04576,22-08-2023,Chennai,Location_97,21:52,Auto Rickshaw,SH,Sunny,Drunk drive,4,1,1,Female,54,No,Yes,253705,10.49292074,78.00559954
TN-2023-04577,28-01-2023,Erode,Location_51,05:32,Truck,Urban Street,Rain,Brake failure,1,2,0,Male,32,No,Yes,35612,8.789415653,79.48760008
TN-2023-04578,11-01-2023,Tiruppur,Location_7,20:53,Car,SH,Fog,Over speed,5,0,0,Male,51,No,Yes,193400,13.09292724,79.21114637
TN-2023-04579,25-07-2023,Vellore,Location_29,19:29,Two Wheeler,SH,Rain,Reckless driving,3,1,0,Male,38,Yes,Yes,220675,12.12314978,79.36276629
TN-2023-04580,16-06-2023,Madurai,Location_43,20:35,Bus,Urban Street,Clear,Poor road,5,2,1,Male,40,Yes,Yes,109563,9.533859459,79.72981962
TN-2023-04581,04-09-2023,Thoothukudi,Location_69,22:57,Two Wheeler,Rural Road,Rain,Drunk drive,2,0,0,Male,26,No,Yes,482138,13.21122836,79.75400087
TN-2023-04582,16-02-2023,Coimbatore,Location_94,21:45,Bus,Rural Road,Cloudy,Poor road,5,1,1,Female,57,Yes,Yes,494129,13.14355018,79.50798571
TN-2023-04583,03-09-2023,Erode,Location_58,19:21,Lorry,Urban Street,Fog,Weather,4,3,0,Male,43,No,No,203132,11.62735355,76.29666962
TN-2023-04584,07-05-2023,Chennai,Location_8,19:39,Bus,NH,Rain,Drunk drive,4,2,0,Male,60,No,Yes,123398,13.41751956,78.80441508
TN-2023-04585,27-05-2023,Tirunelveli,Location_42,10:46,Truck,Urban Street,Sunny,Poor road,3,1,0,Male,39,No,Yes,86767,9.02986535,76.08905244
TN-2023-04586,28-04-2023,Madurai,Location_76,18:39,Bus,Urban Street,Clear,Over speed,1,1,0,Male,30,Yes,Yes,285984,12.02264698,79.34691568
TN-2023-04587,01-06-2023,Tirunelveli,Location_42,12:17,Bus,SH,Clear,Brake failure,5,0,2,Male,42,Yes,Yes,226748,8.836968625,76.27475983
TN-2023-04588,13-03-2023,Trichy,Location_13,21:55,Two Wheeler,Rural Road,Rain,Poor road,3,3,0,Male,24,Yes,Yes,80144,11.80430164,80.42446748
TN-2023-04589,29-12-2023,Thoothukudi,Location_26,16:37,Auto Rickshaw,Rural Road,Cloudy,Reckless driving,4,2,0,Male,44,No,Yes,66609,13.05918501,78.76335194
TN-2023-04590,17-05-2023,Salem,Location_18,14:12,Two Wheeler,Rural Road,Clear,Weather,1,0,0,Female,32,Yes,Yes,107171,10.94853659,76.81899143
TN-2023-04591,24-06-2023,Madurai,Location_42,17:10,Auto Rickshaw,Rural Road,Rain,Over speed,1,1,0,Male,29,Yes,Yes,25388,12.19686651,78.10725779
TN-2023-04592,16-10-2023,Vellore,Location_51,12:32,Two Wheeler,Urban Street,Rain,Weather,2,2,0,Male,62,Yes,No,493508,8.787169507,79.72004639
TN-2023-04593,19-01-2023,Erode,Location_84,17:36,Two Wheeler,SH,Clear,Reckless driving,4,1,0,Female,50,Yes,Yes,184258,11.48257014,76.80999083
TN-2023-04594,14-07-2023,Coimbatore,Location_16,05:00,Lorry,Rural Road,Rain,Reckless driving,1,1,0,Male,38,Yes,No,453415,8.347555429,78.41548962
TN-2023-04595,26-11-2023,Madurai,Location_3,06:26,Two Wheeler,Rural Road,Rain,Brake failure,2,3,0,Male,42,Yes,Yes,343856,8.202938319,76.01611345
TN-2023-04596,24-06-2023,Vellore,Location_91,03:31,Auto Rickshaw,SH,Sunny,Weather,2,1,0,Male,57,Yes,Yes,489856,11.4873442,79.54791812
TN-2023-04597,20-12-2023,Tiruppur,Location_79,08:14,Two Wheeler,Urban Street,Rain,Reckless driving,4,2,0,Male,64,Yes,No,464121,11.15044719,76.87573421
TN-2023-04598,21-05-2023,Tirunelveli,Location_98,05:24,Auto Rickshaw,Urban Street,Rain,Poor road,1,1,0,Male,39,Yes,Yes,196700,9.81088128,77.74230186
TN-2023-04599,03-09-2023,Tiruppur,Location_45,16:51,Bus,Urban Street,Cloudy,Reckless driving,1,2,0,Male,31,No,Yes,449541,10.82111286,78.38609665
TN-2023-04600,03-04-2023,Erode,Location_22,17:21,Bus,Rural Road,Clear,Reckless driving,5,3,0,Male,25,No,Yes,358431,11.76387083,76.65187695
TN-2023-04601,27-08-2023,Chennai,Location_23,03:08,Two Wheeler,Rural Road,Cloudy,Poor road,1,1,0,Male,41,Yes,Yes,82376,11.546003,80.17001881
TN-2023-04602,24-07-2023,Thoothukudi,Location_59,13:02,Two Wheeler,Rural Road,Fog,Over speed,2,0,0,Male,20,Yes,Yes,266839,8.404978813,78.10962762
TN-2023-04603,17-02-2023,Madurai,Location_62,00:26,Auto Rickshaw,Urban Street,Cloudy,Brake failure,3,2,0,Male,29,No,No,244731,11.72965627,77.04302603
TN-2023-04604,02-09-2023,Salem,Location_68,10:00,Two Wheeler,Rural Road,Fog,Brake failure,4,1,0,Male,64,Yes,Yes,355807,11.62743194,79.30814247
TN-2023-04605,16-11-2023,Tirunelveli,Location_54,11:56,Two Wheeler,NH,Fog,Drunk drive,3,0,0,Male,39,Yes,Yes,49553,11.68287695,80.02396042
TN-2023-04606,13-11-2023,Tirunelveli,Location_57,08:04,Car,SH,Cloudy,Drunk drive,1,2,0,Male,33,Yes,Yes,289127,12.66044294,80.10701912
TN-2023-04607,22-10-2023,Madurai,Location_23,14:49,Car,NH,Sunny,Poor road,2,0,0,Male,24,Yes,Yes,18147,11.17186453,77.94010273
TN-2023-04608,08-05-2023,Trichy,Location_60,08:44,Two Wheeler,NH,Cloudy,Reckless driving,3,1,0,Female,35,Yes,Yes,85433,13.15845472,77.61757573
TN-2023-04609,10-12-2023,Tiruppur,Location_73,12:23,Two Wheeler,Rural Road,Clear,Weather,4,3,0,Male,62,No,Yes,313832,13.39005104,80.18165838
TN-2023-04610,09-10-2023,Tirunelveli,Location_88,12:58,Two Wheeler,SH,Cloudy,Reckless driving,5,3,0,Male,40,Yes,No,298627,12.13514107,76.23777172
TN-2023-04611,17-01-2023,Vellore,Location_85,09:41,Auto Rickshaw,NH,Sunny,Reckless driving,3,0,0,Male,43,Yes,Yes,48582,9.972749646,79.37743048
TN-2023-04612,12-03-2023,Coimbatore,Location_55,21:38,Two Wheeler,Urban Street,Cloudy,Weather,5,1,0,Male,55,Yes,Yes,86893,8.787041286,76.79878972
TN-2023-04613,26-09-2023,Thoothukudi,Location_80,21:36,Truck,Urban Street,Sunny,Over speed,1,1,0,Male,19,Yes,Yes,383453,12.51076955,78.09475581
TN-2023-04614,21-11-2023,Tirunelveli,Location_63,19:38,Two Wheeler,Urban Street,Clear,Brake failure,1,2,0,Female,19,Yes,Yes,91208,8.806477848,80.29161513
TN-2023-04615,09-10-2023,Vellore,Location_56,19:09,Two Wheeler,Urban Street,Rain,Poor road,4,1,0,Male,39,Yes,Yes,316650,8.803931821,78.61516657
TN-2023-04616,01-11-2023,Erode,Location_55,09:25,Car,SH,Sunny,Weather,5,3,0,Male,55,No,Yes,275393,13.05473406,78.35548338
TN-2023-04617,07-01-2023,Erode,Location_25,20:55,Two Wheeler,Urban Street,Sunny,Drunk drive,5,1,1,Male,59,No,No,363892,11.07929971,76.27810341
TN-2023-04618,10-11-2023,Thoothukudi,Location_26,12:14,Car,SH,Sunny,Poor road,4,2,0,Male,45,Yes,Yes,256083,9.613331353,77.24803246
TN-2023-04619,01-11-2023,Trichy,Location_49,05:51,Auto Rickshaw,SH,Clear,Over speed,3,2,0,Male,34,Yes,Yes,471423,13.29641137,76.01372996
TN-2023-04620,13-04-2023,Salem,Location_63,11:18,Two Wheeler,SH,Fog,Poor road,4,1,0,Male,35,Yes,Yes,41141,11.89031877,79.93752581
TN-2023-04621,05-11-2023,Thoothukudi,Location_45,10:37,Lorry,SH,Sunny,Weather,1,1,0,Male,19,Yes,Yes,454880,10.9416448,78.90184605
TN-2023-04622,12-07-2023,Chennai,Location_73,00:01,Two Wheeler,Rural Road,Clear,Over speed,5,2,0,Male,52,Yes,Yes,123043,9.812141401,76.53112449
TN-2023-04623,29-08-2023,Trichy,Location_79,22:14,Two Wheeler,NH,Rain,Reckless driving,2,2,1,Female,32,Yes,Yes,33791,11.72139092,77.6356271
TN-2023-04624,03-03-2023,Tirunelveli,Location_39,03:04,Two Wheeler,Rural Road,Sunny,Drunk drive,2,0,1,Male,32,Yes,Yes,289112,12.01992342,79.65136904
TN-2023-04625,17-01-2023,Thoothukudi,Location_97,14:42,Auto Rickshaw,NH,Fog,Drunk drive,1,3,0,Male,61,No,Yes,23639,11.91660599,76.63136439
TN-2023-04626,20-06-2023,Tiruppur,Location_65,09:16,Two Wheeler,Rural Road,Clear,Weather,5,3,0,Male,62,No,Yes,127591,9.074357068,77.03619387
TN-2023-04627,25-01-2023,Erode,Location_69,01:51,Auto Rickshaw,Urban Street,Rain,Over speed,5,0,0,Male,51,Yes,Yes,78196,11.8348433,78.43632935
TN-2023-04628,08-09-2023,Vellore,Location_56,09:51,Car,SH,Fog,Drunk drive,4,0,0,Male,32,No,No,341643,11.19795782,76.65225991
TN-2023-04629,10-09-2023,Thoothukudi,Location_9,02:50,Two Wheeler,Urban Street,Rain,Over speed,3,3,0,Male,35,Yes,Yes,10755,12.67541933,77.72217853
TN-2023-04630,26-07-2023,Tiruppur,Location_70,04:02,Car,Urban Street,Fog,Poor road,4,2,0,Male,30,Yes,Yes,235056,11.43622841,80.41957478
TN-2023-04631,29-01-2023,Trichy,Location_28,07:04,Lorry,Urban Street,Cloudy,Brake failure,2,3,0,Male,55,Yes,Yes,217080,8.804521749,78.44733098
TN-2023-04632,27-04-2023,Chennai,Location_45,11:13,Bus,Rural Road,Cloudy,Brake failure,5,2,0,Male,25,Yes,Yes,234947,9.751929939,79.15687502
TN-2023-04633,09-10-2023,Vellore,Location_26,06:10,Car,Urban Street,Cloudy,Brake failure,3,3,0,Female,33,Yes,Yes,465093,12.09099716,78.98476472
TN-2023-04634,24-05-2023,Coimbatore,Location_28,07:36,Auto Rickshaw,SH,Rain,Drunk drive,4,2,0,Male,37,No,Yes,164242,12.0697898,76.95272211
TN-2023-04635,25-01-2023,Chennai,Location_40,07:11,Two Wheeler,SH,Cloudy,Weather,3,3,0,Male,43,No,Yes,23963,9.224931342,79.80751024
TN-2023-04636,06-11-2023,Tirunelveli,Location_15,14:18,Auto Rickshaw,NH,Clear,Brake failure,2,0,0,Male,52,Yes,Yes,36961,9.950263243,76.5492257
TN-2023-04637,05-06-2023,Tiruppur,Location_6,15:45,Auto Rickshaw,Rural Road,Clear,Reckless driving,3,1,0,Male,34,Yes,Yes,386062,8.084258028,80.14717811
TN-2023-04638,14-03-2023,Thoothukudi,Location_27,06:39,Bus,SH,Cloudy,Weather,5,1,0,Male,43,No,Yes,365798,9.824375015,76.97232345
TN-2023-04639,30-04-2023,Thoothukudi,Location_38,06:29,Lorry,SH,Fog,Brake failure,3,1,0,Male,35,No,Yes,329157,8.144864596,80.29634929
TN-2023-04640,08-11-2023,Madurai,Location_68,17:23,Car,Rural Road,Fog,Poor road,3,2,1,Male,61,Yes,Yes,250638,12.80078889,79.59083558
TN-2023-04641,17-11-2023,Erode,Location_75,05:57,Bus,Urban Street,Rain,Brake failure,4,1,0,Male,24,No,Yes,190974,11.66655984,76.76942459
TN-2023-04642,03-04-2023,Tirunelveli,Location_85,18:03,Car,SH,Fog,Weather,3,3,0,Female,61,Yes,No,248519,13.33031274,76.72181211
TN-2023-04643,27-03-2023,Tiruppur,Location_64,22:02,Two Wheeler,Urban Street,Sunny,Drunk drive,3,1,0,Male,52,Yes,Yes,168513,12.90558332,76.38038248
TN-2023-04644,02-12-2023,Thoothukudi,Location_30,16:53,Car,SH,Fog,Reckless driving,2,2,0,Female,29,No,Yes,7691,11.31911405,77.11309925
TN-2023-04645,30-12-2023,Coimbatore,Location_82,18:58,Two Wheeler,NH,Clear,Poor road,3,2,2,Male,64,Yes,No,58447,10.76610765,78.9659804
TN-2023-04646,28-04-2023,Vellore,Location_99,14:57,Two Wheeler,Urban Street,Fog,Weather,4,2,0,Male,61,Yes,Yes,44154,12.8604847,78.34136107
TN-2023-04647,21-08-2023,Tirunelveli,Location_3,05:25,Two Wheeler,SH,Rain,Over speed,4,3,0,Male,58,Yes,Yes,280597,9.641282979,78.76007855
TN-2023-04648,18-07-2023,Trichy,Location_62,11:50,Two Wheeler,Rural Road,Fog,Brake failure,5,2,0,Male,18,Yes,Yes,90240,9.229350325,76.14013272
TN-2023-04649,25-07-2023,Coimbatore,Location_12,05:10,Two Wheeler,Rural Road,Rain,Poor road,2,3,0,Male,42,Yes,Yes,81629,10.25511615,76.35987122
TN-2023-04650,05-12-2023,Vellore,Location_91,19:28,Auto Rickshaw,Rural Road,Sunny,Drunk drive,1,2,0,Male,33,Yes,Yes,356894,8.29258815,79.11388321
TN-2023-04651,27-05-2023,Salem,Location_30,19:09,Two Wheeler,SH,Cloudy,Over speed,5,0,0,Male,32,Yes,Yes,187104,9.660845037,79.81558755
TN-2023-04652,28-09-2023,Erode,Location_85,15:26,Bus,Urban Street,Sunny,Brake failure,3,2,0,Female,28,Yes,No,273067,8.460241797,77.617398
TN-2023-04653,19-05-2023,Tirunelveli,Location_38,17:13,Two Wheeler,NH,Clear,Poor road,2,1,0,Female,54,Yes,Yes,227196,8.289635154,76.74917084
TN-2023-04654,30-06-2023,Tiruppur,Location_85,03:58,Two Wheeler,NH,Sunny,Reckless driving,5,1,0,Male,56,Yes,Yes,125304,11.03236899,77.38759983
TN-2023-04655,30-01-2023,Chennai,Location_60,11:51,Two Wheeler,SH,Sunny,Weather,4,0,0,Male,20,Yes,Yes,195553,11.89490868,77.85413484
TN-2023-04656,26-02-2023,Vellore,Location_38,22:20,Two Wheeler,SH,Clear,Brake failure,2,2,0,Male,62,Yes,No,195231,10.95170986,78.83561168
TN-2023-04657,20-08-2023,Trichy,Location_15,07:38,Car,SH,Clear,Poor road,2,1,0,Female,62,Yes,Yes,19929,8.388175571,77.84263041
TN-2023-04658,26-05-2023,Thoothukudi,Location_18,08:23,Car,Urban Street,Cloudy,Brake failure,3,1,0,Male,59,Yes,Yes,59292,10.17233143,80.03668506
TN-2023-04659,17-02-2023,Chennai,Location_52,16:41,Two Wheeler,Rural Road,Cloudy,Reckless driving,2,3,0,Male,56,Yes,Yes,487366,8.610232895,77.80545578
TN-2023-04660,13-07-2023,Coimbatore,Location_29,02:20,Car,Urban Street,Fog,Poor road,2,3,0,Male,37,No,Yes,66742,11.57535005,76.81618084
TN-2023-04661,12-08-2023,Erode,Location_60,07:13,Auto Rickshaw,Urban Street,Rain,Weather,1,2,0,Male,40,Yes,Yes,189644,12.54523558,77.11755073
TN-2023-04662,16-05-2023,Tiruppur,Location_21,06:15,Two Wheeler,SH,Clear,Brake failure,3,0,0,Male,32,No,Yes,181910,8.641881474,78.09324818
TN-2023-04663,22-01-2023,Chennai,Location_17,17:30,Two Wheeler,NH,Sunny,Poor road,2,2,0,Male,35,Yes,Yes,310054,8.36769021,79.52108204
TN-2023-04664,06-01-2023,Trichy,Location_18,10:37,Bus,Urban Street,Sunny,Over speed,2,3,1,Female,56,Yes,Yes,367201,10.23273568,79.9123309
TN-2023-04665,23-07-2023,Vellore,Location_57,19:52,Two Wheeler,NH,Cloudy,Drunk drive,1,3,1,Female,52,Yes,No,85131,9.669105221,76.83380824
TN-2023-04666,27-08-2023,Tiruppur,Location_37,13:52,Truck,SH,Rain,Reckless driving,1,2,0,Female,46,Yes,Yes,126726,9.433794179,76.01562358
TN-2023-04667,04-07-2023,Salem,Location_60,12:03,Car,Urban Street,Clear,Poor road,4,2,0,Male,37,Yes,Yes,459275,9.162678748,79.91233965
TN-2023-04668,26-12-2023,Thoothukudi,Location_38,19:30,Car,Rural Road,Cloudy,Poor road,3,2,0,Female,59,Yes,Yes,219187,9.743087592,77.0268841
TN-2023-04669,19-10-2023,Erode,Location_12,19:10,Two Wheeler,Rural Road,Rain,Poor road,1,2,1,Male,32,No,Yes,38393,13.3095594,79.69748233
TN-2023-04670,01-12-2023,Chennai,Location_75,17:00,Car,Urban Street,Clear,Brake failure,2,0,0,Male,49,Yes,Yes,324932,12.71719019,78.47836559
TN-2023-04671,08-08-2023,Erode,Location_84,11:17,Two Wheeler,Rural Road,Sunny,Reckless driving,1,1,0,Female,29,No,Yes,323654,11.30746399,77.81851994
TN-2023-04672,26-04-2023,Erode,Location_73,06:43,Truck,Urban Street,Sunny,Drunk drive,5,2,0,Male,29,Yes,Yes,242650,12.40261008,76.6604069
TN-2023-04673,09-11-2023,Erode,Location_1,00:53,Car,Rural Road,Cloudy,Reckless driving,4,1,0,Male,42,No,Yes,414753,8.081045458,79.02416691
TN-2023-04674,18-02-2023,Vellore,Location_58,03:17,Two Wheeler,SH,Rain,Brake failure,4,3,0,Male,51,No,Yes,374073,8.613004253,79.68170816
TN-2023-04675,22-06-2023,Erode,Location_3,14:30,Car,Rural Road,Sunny,Poor road,3,1,0,Female,25,Yes,Yes,419112,9.608538503,78.07492352
TN-2023-04676,23-03-2023,Salem,Location_63,02:38,Two Wheeler,Rural Road,Rain,Reckless driving,4,2,0,Female,41,Yes,Yes,94987,11.5414445,78.00859907
TN-2023-04677,18-11-2023,Coimbatore,Location_21,05:14,Two Wheeler,SH,Cloudy,Poor road,3,1,0,Male,62,Yes,Yes,344640,12.85877693,79.39875595
TN-2023-04678,29-11-2023,Trichy,Location_23,14:05,Car,SH,Fog,Drunk drive,5,2,0,Female,18,Yes,Yes,340086,9.271270872,78.25053376
TN-2023-04679,14-02-2023,Tiruppur,Location_9,07:39,Car,Rural Road,Rain,Over speed,2,2,1,Female,42,No,Yes,273093,8.765613511,79.53525663
TN-2023-04680,01-12-2023,Salem,Location_83,21:00,Car,NH,Rain,Brake failure,5,3,2,Male,51,Yes,Yes,248813,12.66355644,76.24352389
TN-2023-04681,20-01-2023,Tiruppur,Location_55,12:54,Two Wheeler,NH,Cloudy,Over speed,3,2,2,Male,31,No,No,391903,10.25024604,79.85933778
TN-2023-04682,09-08-2023,Trichy,Location_19,20:44,Car,Urban Street,Fog,Reckless driving,3,3,0,Male,53,Yes,Yes,52070,11.84729642,77.1793179
TN-2023-04683,03-05-2023,Coimbatore,Location_62,10:03,Two Wheeler,Rural Road,Sunny,Poor road,3,0,0,Male,23,Yes,Yes,74793,11.01415795,76.76137581
TN-2023-04684,22-08-2023,Tirunelveli,Location_87,06:11,Car,Urban Street,Clear,Poor road,2,2,0,Male,62,Yes,No,135685,8.967512716,76.14532078
TN-2023-04685,09-08-2023,Tiruppur,Location_91,12:53,Car,SH,Cloudy,Weather,3,3,0,Male,26,Yes,Yes,103081,11.85316425,79.75332895
TN-2023-04686,19-11-2023,Tiruppur,Location_91,11:15,Bus,Rural Road,Clear,Weather,5,3,0,Male,18,Yes,No,341513,10.31428002,76.27051881
TN-2023-04687,05-12-2023,Coimbatore,Location_39,05:13,Auto Rickshaw,SH,Fog,Over speed,2,2,0,Female,26,Yes,Yes,435378,9.58261696,80.29493687
TN-2023-04688,03-01-2023,Chennai,Location_76,18:47,Auto Rickshaw,Rural Road,Fog,Weather,5,1,1,Female,41,No,Yes,154831,12.96484057,78.54178907
TN-2023-04689,01-07-2023,Salem,Location_27,03:36,Bicycle,Rural Road,Rain,Reckless driving,2,3,0,Male,56,Yes,Yes,309560,8.032922023,79.14407433
TN-2023-04690,25-07-2023,Chennai,Location_46,08:55,Truck,SH,Clear,Drunk drive,3,0,1,Male,35,Yes,Yes,406940,10.22678353,79.2638969
TN-2023-04691,16-11-2023,Chennai,Location_34,02:53,Lorry,Rural Road,Clear,Reckless driving,2,1,0,Female,56,Yes,Yes,193043,9.652815969,77.3170802
TN-2023-04692,09-02-2023,Chennai,Location_33,09:16,Truck,Rural Road,Fog,Over speed,1,1,0,Male,35,Yes,Yes,363947,8.2996372,79.62906257
TN-2023-04693,28-02-2023,Erode,Location_92,18:41,Auto Rickshaw,Urban Street,Clear,Reckless driving,5,2,0,Male,58,Yes,Yes,208642,8.442327983,80.25808304
TN-2023-04694,03-03-2023,Thoothukudi,Location_95,11:54,Bus,SH,Sunny,Weather,1,3,0,Male,45,Yes,Yes,291464,8.947577917,77.66432999
TN-2023-04695,12-05-2023,Tiruppur,Location_96,06:17,Two Wheeler,NH,Fog,Weather,1,0,1,Male,19,Yes,Yes,319875,10.7774985,79.75907226
TN-2023-04696,01-03-2023,Chennai,Location_50,18:14,Two Wheeler,NH,Rain,Drunk drive,3,3,0,Male,54,Yes,Yes,150833,9.554539544,79.47417917
TN-2023-04697,27-11-2023,Salem,Location_20,06:43,Auto Rickshaw,Rural Road,Rain,Reckless driving,3,0,0,Female,58,Yes,Yes,116974,12.60822457,78.65318142
TN-2023-04698,02-05-2023,Thoothukudi,Location_40,21:38,Car,Urban Street,Rain,Drunk drive,1,3,0,Male,53,Yes,Yes,495639,9.319867453,77.6542719
TN-2023-04699,17-04-2023,Thoothukudi,Location_99,09:56,Lorry,Rural Road,Clear,Over speed,2,2,1,Male,41,Yes,Yes,25016,11.96121659,77.86833382
TN-2023-04700,06-04-2023,Chennai,Location_95,21:29,Two Wheeler,Urban Street,Fog,Brake failure,3,0,0,Male,52,No,Yes,315789,9.157071721,77.38423834
TN-2023-04701,13-12-2023,Vellore,Location_58,19:31,Two Wheeler,Rural Road,Rain,Reckless driving,5,2,1,Male,23,Yes,Yes,424963,8.234039095,77.91821716
TN-2023-04702,23-08-2023,Chennai,Location_31,09:24,Bus,NH,Fog,Reckless driving,1,3,0,Male,34,Yes,Yes,13928,9.455419489,80.45332113
TN-2023-04703,03-03-2023,Vellore,Location_38,22:04,Auto Rickshaw,SH,Clear,Drunk drive,5,0,1,Male,47,Yes,Yes,318322,12.60662689,77.63536646
TN-2023-04704,13-09-2023,Chennai,Location_86,17:40,Two Wheeler,Urban Street,Sunny,Weather,5,0,0,Male,25,Yes,Yes,478868,8.452381288,78.99479389
TN-2023-04705,18-02-2023,Salem,Location_45,15:38,Auto Rickshaw,Rural Road,Sunny,Over speed,5,3,0,Male,59,Yes,Yes,289844,9.894726146,77.43822895
TN-2023-04706,14-12-2023,Vellore,Location_41,09:36,Lorry,Rural Road,Sunny,Brake failure,1,2,0,Female,27,Yes,Yes,253328,8.044092482,78.09991481
TN-2023-04707,08-06-2023,Erode,Location_9,06:04,Two Wheeler,Urban Street,Clear,Reckless driving,4,0,0,Female,33,No,Yes,181866,11.46634514,76.37698299
TN-2023-04708,04-05-2023,Thoothukudi,Location_9,14:50,Two Wheeler,Urban Street,Rain,Over speed,3,0,1,Female,55,Yes,Yes,352803,13.18517882,79.43455406
TN-2023-04709,13-11-2023,Chennai,Location_63,09:07,Two Wheeler,NH,Clear,Weather,5,0,0,Male,43,Yes,Yes,332359,10.11401397,78.97461001
TN-2023-04710,26-07-2023,Thoothukudi,Location_79,08:10,Two Wheeler,Urban Street,Fog,Brake failure,1,3,0,Male,48,No,Yes,22825,11.17304863,77.56368254
TN-2023-04711,17-02-2023,Chennai,Location_77,21:33,Car,Rural Road,Sunny,Brake failure,4,1,0,Female,25,Yes,Yes,89127,10.48756479,78.36180107
TN-2023-04712,16-05-2023,Tiruppur,Location_22,02:12,Two Wheeler,NH,Fog,Drunk drive,1,3,1,Male,52,No,Yes,63486,13.35331907,79.92499826
TN-2023-04713,20-07-2023,Tiruppur,Location_16,10:31,Two Wheeler,NH,Clear,Poor road,3,2,0,Male,51,No,Yes,317256,12.04799264,76.19994722
TN-2023-04714,07-09-2023,Madurai,Location_32,09:58,Auto Rickshaw,SH,Cloudy,Weather,1,1,0,Male,27,Yes,Yes,398304,8.243226509,80.18597424
TN-2023-04715,10-11-2023,Chennai,Location_66,14:37,Car,SH,Cloudy,Poor road,2,0,0,Female,57,Yes,Yes,26171,8.597985663,78.11859821
TN-2023-04716,23-12-2023,Madurai,Location_90,00:45,Car,SH,Clear,Weather,2,0,1,Female,61,No,Yes,377041,10.58764458,79.86844932
TN-2023-04717,14-11-2023,Coimbatore,Location_14,17:23,Two Wheeler,Urban Street,Rain,Over speed,5,1,0,Male,29,Yes,Yes,441673,11.47460261,79.87667316
TN-2023-04718,22-10-2023,Coimbatore,Location_38,10:39,Lorry,NH,Fog,Poor road,1,0,0,Female,58,Yes,Yes,80907,9.597177389,76.26420525
TN-2023-04719,10-11-2023,Thoothukudi,Location_98,21:02,Auto Rickshaw,Urban Street,Clear,Reckless driving,1,0,0,Male,44,No,Yes,315808,11.7105459,79.51717557
TN-2023-04720,28-07-2023,Vellore,Location_8,13:01,Car,NH,Clear,Reckless driving,5,3,1,Male,36,Yes,Yes,342487,11.17088968,79.29790324
TN-2023-04721,21-12-2023,Chennai,Location_21,15:37,Auto Rickshaw,Rural Road,Cloudy,Reckless driving,5,3,0,Male,43,Yes,Yes,187334,10.39300918,76.19437096
TN-2023-04722,30-07-2023,Trichy,Location_56,00:45,Auto Rickshaw,Urban Street,Sunny,Brake failure,4,2,0,Male,32,Yes,Yes,473775,11.20263364,80.23242042
TN-2023-04723,11-07-2023,Chennai,Location_46,09:05,Bus,NH,Sunny,Drunk drive,1,0,0,Female,48,Yes,Yes,201715,13.04054941,78.85546706
TN-2023-04724,13-02-2023,Chennai,Location_43,08:38,Bus,SH,Rain,Weather,3,2,0,Male,63,No,Yes,483870,9.337622763,76.75390304
TN-2023-04725,29-01-2023,Trichy,Location_92,01:10,Two Wheeler,SH,Rain,Drunk drive,3,2,0,Male,54,Yes,Yes,489947,12.35166563,76.55393737
TN-2023-04726,28-02-2023,Coimbatore,Location_46,13:36,Two Wheeler,Rural Road,Rain,Weather,3,1,0,Female,35,No,Yes,141578,8.06576436,78.52887847
TN-2023-04727,12-03-2023,Madurai,Location_48,08:06,Two Wheeler,Urban Street,Cloudy,Reckless driving,5,1,0,Male,46,Yes,Yes,73991,8.466390792,76.26475419
TN-2023-04728,02-04-2023,Thoothukudi,Location_70,13:58,Two Wheeler,NH,Clear,Brake failure,5,0,0,Male,61,Yes,Yes,322760,13.2232704,76.73984363
TN-2023-04729,22-09-2023,Coimbatore,Location_84,15:21,Two Wheeler,SH,Rain,Brake failure,5,1,0,Male,44,Yes,Yes,464757,11.83750766,80.26803493
TN-2023-04730,08-08-2023,Trichy,Location_31,15:38,Auto Rickshaw,NH,Cloudy,Brake failure,3,2,0,Male,55,Yes,Yes,445189,11.48324465,79.35133386
TN-2023-04731,03-08-2023,Chennai,Location_33,09:20,Two Wheeler,Urban Street,Fog,Brake failure,4,3,1,Male,37,Yes,Yes,349370,9.837303973,78.760701
TN-2023-04732,04-10-2023,Coimbatore,Location_44,05:48,Truck,SH,Clear,Brake failure,2,1,0,Male,38,Yes,Yes,462463,9.01385449,76.93968831
TN-2023-04733,05-03-2023,Salem,Location_71,00:33,Car,Rural Road,Fog,Reckless driving,1,2,0,Male,46,Yes,Yes,148640,10.0895384,76.98332115
TN-2023-04734,12-12-2023,Tiruppur,Location_8,13:35,Two Wheeler,Rural Road,Sunny,Drunk drive,2,1,2,Male,60,No,No,259159,11.29114606,78.00623196
